date_sold;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement;yr_built;year_renovated;zip_code;lattitude;longitude;nn_sqft_living;nn_sqft_lot
2015-02-11T00:00:00Z;5,37106786227174;4;1,75;1720;10137;2,0;0;0;average;1720;0;1956;1956;98188;47,4424;-122,276;1350;10205
2014-08-19T00:00:00Z;5,44326298745870;3;2,00;1260;22100;2,0;0;0;good;1260;0;1981;1981;98023;47,2772;-122,354;1430;13000
2015-04-20T00:00:00Z;5,53970323894783;5;2,50;2020;8250;1,0;0;0;good;1430;590;1978;1978;98058;47,4432;-122,135;1680;8959
2015-04-10T00:00:00Z;5,68124123737559;5;2,25;2240;5500;1,0;0;0;average;1490;750;1959;1959;98136;47,5305;-122,391;2010;6050
2014-09-16T00:00:00Z;5,55630250076729;4;2,25;1930;6508;2,0;0;0;average;1930;0;1996;1996;98019;47,7458;-121,977;2170;6548
2014-09-19T00:00:00Z;5,79588001734407;3;3,50;1560;1490;2,0;0;0;average;1240;320;1995;1995;98102;47,6248;-122,319;1560;1662
2014-05-29T00:00:00Z;5,87535069657929;5;3,00;2170;2440;1,5;0;0;good;1450;720;1911;1911;98115;47,6724;-122,317;2070;4000
2015-04-18T00:00:00Z;5,72015930340596;3;1,75;1600;9579;1,0;0;0;average;1180;420;1977;1977;98072;47,7662;-122,159;1750;9829
2014-07-29T00:00:00Z;5,86923171973098;4;3,50;3760;57063;2,0;0;0;average;2950;810;1998;1998;98053;47,6328;-121,964;2870;28945
2014-05-13T00:00:00Z;5,71850168886727;3;1,50;1240;7735;1,0;0;0;good;1240;0;1957;1957;98008;47,6010;-122,122;1260;7500
2015-03-04T00:00:00Z;5,46538285144842;3;1,75;1090;4500;1,5;0;0;very_good;1090;0;1929;1929;98118;47,5157;-122,256;1640;5225
2015-01-21T00:00:00Z;5,79588001734407;4;2,50;2740;9599;1,0;0;2;average;1820;920;1961;1961;98177;47,7728;-122,385;2660;8280
2015-03-12T00:00:00Z;5,60200570112452;3;2,50;1610;1320;2,0;0;0;average;1280;330;2007;2007;98144;47,6000;-122,298;1480;1602
2015-02-25T00:00:00Z;5,73639650227664;4;3,50;1880;1341;3,0;0;0;average;1650;230;2007;2007;98122;47,6053;-122,306;1740;1883
2014-12-01T00:00:00Z;6,08278537031645;4;2,25;3270;6000;2,0;0;0;very_good;2180;1090;1909;1909;98122;47,6101;-122,286;2880;6000
2014-11-13T00:00:00Z;5,73639650227664;3;2,50;1990;5149;2,0;0;0;average;1990;0;2003;2003;98075;47,5895;-122,019;2280;4506
2015-03-09T00:00:00Z;5,41497334797082;4;1,75;1960;8400;1,0;0;0;good;1960;0;1967;1967;98023;47,3111;-122,379;2080;8400
2014-05-23T00:00:00Z;5,72098574415374;3;1,75;1680;3420;1,0;0;0;average;960;720;1992;1992;98115;47,6854;-122,291;1680;4080
2014-11-12T00:00:00Z;5,84571801796666;4;3,00;2910;8540;2,0;0;0;average;2910;0;2003;2003;98059;47,5223;-122,156;3040;6091
2014-10-04T00:00:00Z;5,51930284923543;1;1,00;580;1799;1,0;0;0;average;580;0;1908;2005;98117;47,6829;-122,375;1260;4000
2015-04-27T00:00:00Z;5,74075732330777;3;1,75;2540;8280;1,0;0;0;average;1270;1270;1949;1949;98177;47,7219;-122,358;1950;8280
2015-03-13T00:00:00Z;5,63346845557959;2;1,00;950;6426;1,0;0;0;average;950;0;1949;1949;98126;47,5653;-122,370;1360;2550
2014-10-14T00:00:00Z;6,60205999132796;4;5,50;7080;16573;2,0;0;0;average;5760;1320;2008;2008;98039;47,6151;-122,224;3140;15996
2014-10-23T00:00:00Z;5,57858191140187;4;2,00;1820;8400;1,0;0;0;very_good;1300;520;1956;1956;98155;47,7615;-122,329;1700;9450
2015-04-22T00:00:00Z;5,80002935924413;3;2,25;1670;1396;2,0;0;0;average;1250;420;2015;2015;98115;47,6814;-122,288;1610;5191
2014-05-18T00:00:00Z;5,61804809671209;3;2,50;2480;8342;2,0;0;0;average;2480;0;1986;1986;98058;47,4381;-122,134;2300;8303
2014-08-20T00:00:00Z;5,38916608436453;3;2,00;1390;8250;1,0;0;0;average;1390;0;1987;1987;98042;47,3707;-122,094;1390;7875
2015-03-25T00:00:00Z;5,85733249643127;3;2,50;2880;10126;2,0;0;0;good;2880;0;1985;1985;98074;47,6319;-122,037;2960;10514
2014-09-19T00:00:00Z;5,68930885912362;3;2,00;1510;3000;1,0;0;0;good;910;600;1972;1972;98115;47,6804;-122,319;1620;4000
2015-05-06T00:00:00Z;5,38021124171161;3;1,00;1230;2353;1,5;0;0;good;1230;0;1925;1925;98106;47,5177;-122,354;1280;1572
2015-04-21T00:00:00Z;5,62350772211151;3;2,00;1510;3657;1,0;0;0;average;1510;0;2007;2007;98053;47,7225;-122,029;1510;3657
2014-11-14T00:00:00Z;5,71850168886727;4;2,50;3180;20870;2,0;0;0;average;2120;1060;1967;1967;98034;47,7176;-122,241;2700;14190
2014-05-13T00:00:00Z;5,79795964373720;4;2,00;2260;6000;1,0;0;0;average;1430;830;1958;1958;98115;47,6876;-122,298;2030;5874
2015-05-06T00:00:00Z;5,50514997831991;4;2,50;1920;7277;2,0;0;0;good;1920;0;1990;1990;98031;47,4058;-122,192;2300;7645
2014-11-18T00:00:00Z;5,55624217790006;3;2,50;1980;7800;2,0;0;0;average;1980;0;1999;1999;98055;47,4492;-122,199;1700;20580
2014-05-05T00:00:00Z;5,36548798489090;2;1,00;1200;8063;1,0;0;0;good;1200;0;1958;1958;98198;47,4204;-122,324;1200;7500
2014-11-14T00:00:00Z;5,90848501887865;4;2,25;2020;5600;1,0;0;2;good;1210;810;1961;1961;98115;47,6821;-122,267;2660;6050
2014-12-11T00:00:00Z;5,38916608436453;4;1,50;2010;7561;1,5;0;0;good;1890;120;1921;1921;98002;47,3110;-122,227;1420;6564
2015-05-07T00:00:00Z;5,43616264704076;3;2,25;1930;8192;1,0;0;0;average;1470;460;1984;1984;98003;47,2624;-122,299;1510;8192
2015-02-11T00:00:00Z;6,07591176148278;5;2,50;2710;14989;1,0;0;0;average;1720;990;1959;1959;98004;47,6411;-122,207;3180;16624
2015-04-21T00:00:00Z;5,64147411050410;5;1,00;1950;6250;1,5;0;0;good;1450;500;1917;1917;98136;47,5511;-122,386;1950;6250
2014-07-17T00:00:00Z;5,60205999132796;3;1,75;2110;19600;1,0;0;0;good;2110;0;1959;1959;98055;47,4742;-122,198;880;10077
2014-05-16T00:00:00Z;5,53147891704226;3;1,00;1250;4800;1,0;0;0;good;1250;0;1951;1951;98126;47,5517;-122,381;1404;4800
2014-06-09T00:00:00Z;5,74193907772920;2;2,50;1380;951;3,0;0;0;average;1380;0;2006;2006;98103;47,6654;-122,355;1430;3400
2014-11-25T00:00:00Z;5,89762709129044;3;1,75;2050;4080;2,0;0;0;average;2050;0;1991;1991;98105;47,6698;-122,325;1890;4080
2015-03-02T00:00:00Z;5,37106786227174;3;1,00;1310;15022;1,0;0;0;average;1310;0;1934;1984;98168;47,5008;-122,332;1530;13154
2014-10-10T00:00:00Z;5,88930170250631;2;1,00;1010;3600;1,0;0;0;average;1010;0;1913;1913;98107;47,6641;-122,357;1540;3600
2014-05-14T00:00:00Z;5,68948644836425;3;2,75;1850;9600;1,5;0;0;very_good;1850;0;1965;1965;98034;47,7259;-122,226;1250;10500
2014-07-29T00:00:00Z;5,53275437899250;3;2,25;1750;8900;2,0;0;0;good;1750;0;1977;1977;98058;47,4451;-122,136;1680;7910
2015-01-21T00:00:00Z;5,59494473669508;3;1,75;1230;1441;2,0;0;0;average;1010;220;2004;2004;98116;47,5626;-122,382;1170;1942
2014-09-18T00:00:00Z;5,55630250076729;3;2,00;1960;8846;1,0;0;3;good;980;980;1940;1940;98178;47,5101;-122,246;2190;6363
2015-03-04T00:00:00Z;5,60292771285919;4;1,00;1070;5750;1,0;0;0;average;870;200;1923;1923;98126;47,5640;-122,379;1270;5750
2014-11-03T00:00:00Z;5,76715586608218;3;1,00;1450;5378;1,0;0;0;average;1190;260;1939;1939;98199;47,6436;-122,405;1810;5559
2014-10-01T00:00:00Z;6,20411998265593;4;2,75;3680;5000;2,0;0;3;average;2480;1200;1936;1936;98105;47,6599;-122,269;3200;5000
2014-05-15T00:00:00Z;5,47712125471966;3;1,00;1220;13000;1,0;0;0;good;1220;0;1955;1955;98133;47,7608;-122,353;1510;12600
2014-11-14T00:00:00Z;6,01911629044707;4;2,75;2950;4560;2,0;0;0;very_good;1810;1140;1912;1912;98103;47,6525;-122,333;2000;4560
2014-09-22T00:00:00Z;5,55630250076729;3;1,50;1340;1110;2,0;0;0;average;1040;300;1999;1999;98117;47,6980;-122,366;1220;1110
2014-08-22T00:00:00Z;5,67209785793572;4;1,00;2590;18224;1,5;0;0;good;2000;590;1911;1911;98118;47,5318;-122,286;1800;7080
2014-05-13T00:00:00Z;5,76417613239033;4;1,75;2090;8164;1,0;0;0;good;1070;1020;1963;1963;98052;47,6715;-122,155;1310;7975
2014-07-07T00:00:00Z;5,72181061521255;6;3,50;3000;8401;1,0;0;0;average;1500;1500;1979;1979;98125;47,7226;-122,299;1400;8403
2014-09-27T00:00:00Z;5,94200805302231;4;3,50;2850;4416;1,5;0;0;average;2040;810;1926;1926;98103;47,6835;-122,342;1860;4416
2015-05-01T00:00:00Z;5,81557774832427;3;2,50;3240;60840;2,0;0;0;average;3240;0;1997;1997;98045;47,5192;-121,764;2570;204732
2014-07-09T00:00:00Z;5,17609125905568;3;0,75;490;38500;1,5;0;0;good;490;0;1959;1959;98014;47,7112;-121,315;800;18297
2014-11-09T00:00:00Z;5,57170883180869;3;2,50;2990;6771;1,0;0;0;average;1550;1440;2003;2003;98106;47,5237;-122,353;1800;6771
2014-05-29T00:00:00Z;5,74036268949424;5;2,00;2450;9488;1,0;0;0;good;1240;1210;1900;1955;98133;47,7056;-122,340;1310;5693
2014-05-21T00:00:00Z;5,70969386972779;3;2,50;1900;7604;2,0;0;0;average;1900;0;1990;1990;98033;47,7002;-122,188;1980;9583
2015-04-28T00:00:00Z;5,55630250076729;4;2,50;2640;7388;2,0;0;0;average;2640;0;2003;2003;98038;47,3505;-122,027;2640;6383
2014-09-26T00:00:00Z;5,56702636615906;3;2,00;1340;1480;3,0;0;0;average;1340;0;1997;1997;98117;47,6904;-122,393;1340;1321
2014-12-30T00:00:00Z;5,91645394854993;4;2,50;3220;5262;2,0;0;0;average;3220;0;2003;2003;98033;47,6878;-122,162;3220;4921
2014-12-01T00:00:00Z;5,40654018043396;3;2,00;930;11475;1,0;0;0;average;930;0;1978;1978;98045;47,4644;-121,745;1280;11250
2014-05-28T00:00:00Z;6,10890312766731;4;2,50;3240;10800;1,0;0;0;average;2260;980;1946;1946;98105;47,6709;-122,262;3490;10800
2014-08-08T00:00:00Z;5,43136376415899;5;2,50;2630;8470;1,5;0;0;good;2630;0;1968;1968;98002;47,2863;-122,196;1780;8575
2014-09-24T00:00:00Z;5,68185605250032;3;2,50;1730;4924;2,0;0;0;average;1730;0;1996;1996;98029;47,5672;-122,005;1610;4313
2015-03-03T00:00:00Z;5,72015930340596;4;1,75;2120;7725;1,0;0;0;average;1220;900;1965;1965;98007;47,6003;-122,144;2160;7725
2014-06-23T00:00:00Z;5,46463855909503;3;1,00;880;9238;1,5;0;0;very_good;880;0;1946;1946;98155;47,7494;-122,319;1170;9238
2014-12-30T00:00:00Z;5,48429983934679;4;2,00;1800;13551;1,0;0;0;good;1800;0;1974;1974;98059;47,4721;-122,128;1730;13551
2015-05-07T00:00:00Z;5,45484486000851;3;1,75;1600;7500;1,0;0;0;average;1600;0;1998;1998;98002;47,2831;-122,199;1620;7461
2014-09-16T00:00:00Z;6,27300127206374;3;2,50;3280;29111;2,0;1;3;average;3280;0;1925;1925;98199;47,6699;-122,416;3530;21074
2015-01-08T00:00:00Z;5,51785541893003;5;1,75;3290;8000;1,0;0;0;average;1790;1500;1968;1968;98030;47,3733;-122,214;2380;7000
2014-07-08T00:00:00Z;6,19589965240923;4;2,25;2890;18226;3,0;1;4;average;2890;0;1984;1984;98056;47,5169;-122,209;2870;11151
2014-08-11T00:00:00Z;5,57893704071141;3;2,50;1730;7202;1,0;0;0;average;1330;400;1991;1991;98198;47,4099;-122,329;2100;8125
2014-07-09T00:00:00Z;5,55144999797287;3;2,50;1590;3411;2,0;0;0;average;1590;0;2000;2000;98065;47,5303;-121,878;1590;3411
2014-12-01T00:00:00Z;5,75732009654667;4;1,75;1710;8947;1,0;0;0;good;1710;0;1956;1956;98007;47,5947;-122,135;1360;10133
2015-03-16T00:00:00Z;5,59106460702650;3;1,75;1300;10030;1,0;0;0;good;1300;0;1967;1967;98034;47,7359;-122,192;1520;7713
2015-05-12T00:00:00Z;5,74036268949424;3;2,50;2720;62310;1,0;0;0;average;2040;680;1985;1985;98038;47,4168;-122,074;2770;204296
2015-01-05T00:00:00Z;5,87794695162919;2;2,50;1360;2070;2,0;0;0;average;1360;0;1999;1999;98102;47,6423;-122,329;1920;2092
2015-03-25T00:00:00Z;5,68726134624351;2;1,00;1200;6278;1,0;0;0;average;1080;120;1942;1942;98103;47,7001;-122,351;1200;6211
2014-08-15T00:00:00Z;5,67669360962487;5;2,50;2010;3600;1,5;0;0;average;1510;500;1912;1912;98119;47,6522;-122,366;1780;3600
2014-08-27T00:00:00Z;5,42813479402879;3;2,75;1880;1793;2,0;0;0;average;1810;70;2001;2001;98108;47,5405;-122,293;1800;2537
2015-04-16T00:00:00Z;5,74973631556906;3;2,00;3250;50529;2,0;0;0;good;3250;0;1978;1978;98075;47,5849;-122,016;2370;47480
2015-01-06T00:00:00Z;5,84509804001426;9;3,00;3680;4400;2,0;0;0;average;2830;850;1908;1908;98102;47,6374;-122,324;1960;2450
2014-09-02T00:00:00Z;5,85125834871908;3;2,00;1880;3000;1,0;0;0;good;1040;840;1931;1931;98109;47,6418;-122,351;1790;3000
2014-06-12T00:00:00Z;5,64836001098093;3;1,00;1050;5664;1,0;0;0;good;910;140;1947;1947;98115;47,6897;-122,285;1500;5664
2014-09-15T00:00:00Z;5,86272752831797;3;3,25;2250;60548;1,0;0;0;average;2250;0;2005;2005;98038;47,4246;-122,014;2760;84070
2015-03-27T00:00:00Z;5,91115760873998;6;3,00;2860;17853;1,0;0;0;average;1430;1430;1962;2015;98006;47,5460;-122,175;1920;13452
2014-08-28T00:00:00Z;5,71096311899528;3;2,00;1770;7200;1,0;0;0;good;1770;0;1967;1967;98033;47,6642;-122,173;2250;11250
2014-05-20T00:00:00Z;5,78887511577542;4;2,75;2820;13193;1,0;0;0;average;1860;960;1965;1965;98006;47,5579;-122,174;2580;13193
2014-10-16T00:00:00Z;5,93701610746481;4;3,25;3400;99170;1,0;0;0;good;2000;1400;1980;1980;98072;47,7293;-122,099;3460;47920
2014-10-13T00:00:00Z;5,87794695162919;4;2,50;3110;6930;2,0;0;0;average;3110;0;2004;2004;98052;47,7011;-122,112;3090;7000
2015-04-27T00:00:00Z;5,62838893005031;4;1,00;1480;8321;1,0;0;0;average;1080;400;1953;1953;98155;47,7629;-122,318;1580;8502
2014-06-18T00:00:00Z;5,57403126772772;2;1,00;940;9839;1,0;0;0;average;940;0;1910;1910;98136;47,5379;-122,386;1330;8740
2015-04-24T00:00:00Z;5,87506126339170;4;2,50;2680;4548;2,0;0;0;average;2680;0;2009;2009;98052;47,7073;-122,114;2750;4548
2015-03-31T00:00:00Z;6,00475115559100;3;2,50;1920;4480;2,0;0;1;average;1920;0;1949;1997;98119;47,6472;-122,373;1790;4500
2014-06-25T00:00:00Z;5,86033800657099;3;2,50;2610;7510;2,0;0;0;average;2610;0;1996;1996;98052;47,6648;-122,137;2610;8458
2014-09-30T00:00:00Z;5,23044892137827;3;0,75;1040;42180;1,0;0;0;fair;1040;0;1947;1947;98055;47,4518;-122,199;1270;24090
2015-05-01T00:00:00Z;5,92685670894969;4;3,25;2880;35315;1,0;0;0;average;2270;610;1982;1982;98005;47,6587;-122,163;1910;167378
2015-01-15T00:00:00Z;5,43440920758750;3;2,00;1450;8771;2,0;0;0;good;1450;0;1991;1991;98022;47,1947;-121,989;1450;8653
2014-06-05T00:00:00Z;6,11394335230684;6;4,50;3902;3880;3,0;0;4;good;2782;1120;1977;1977;98116;47,5837;-122,399;1100;3870
2014-12-22T00:00:00Z;5,41747169320329;4;2,50;2460;7800;1,0;0;0;average;1500;960;1977;1977;98023;47,3081;-122,384;2210;7800
2014-05-16T00:00:00Z;5,79204131071208;3;2,50;2170;5000;2,0;0;0;average;2170;0;2003;2003;98029;47,5458;-121,996;2170;5000
2014-06-10T00:00:00Z;5,63848925695464;5;2,25;1970;15247;1,0;0;0;average;1450;520;1986;1986;98024;47,5669;-121,905;1300;10800
2014-10-03T00:00:00Z;5,32221929473392;3;1,00;1000;5454;1,0;0;0;average;1000;0;1954;1954;98133;47,7339;-122,337;1320;5250
2014-05-08T00:00:00Z;5,41497334797082;4;1,50;2130;8800;1,0;0;0;average;1100;1030;1962;1962;98032;47,3830;-122,288;1480;8120
2014-06-28T00:00:00Z;5,47712125471966;4;1,00;1370;8499;1,0;0;0;average;1370;0;1949;1949;98155;47,7360;-122,301;1370;8187
2015-04-22T00:00:00Z;5,72427586960079;4;2,00;2150;14161;1,0;0;2;average;1330;820;1966;1966;98003;47,3376;-122,323;2310;14034
2014-12-16T00:00:00Z;5,37106786227174;3;1,75;1370;14030;1,0;0;0;good;1370;0;1977;1977;98092;47,2969;-122,163;2100;15260
2014-07-23T00:00:00Z;5,74973631556906;3;3,00;3290;80471;2,0;0;2;good;2330;960;1975;1975;98070;47,5040;-122,464;1830;30494
2015-04-27T00:00:00Z;5,76715586608218;3;2,00;3190;207346;2,0;0;0;average;3190;0;1994;1994;98022;47,2737;-122,015;2930;206474
2015-02-24T00:00:00Z;5,29994290002277;3;1,75;1690;8901;1,0;0;0;average;1690;0;1986;1986;98030;47,3546;-122,176;1690;7532
2014-09-02T00:00:00Z;5,73599788409179;5;1,00;1690;3240;1,5;0;0;average;1690;0;1914;1914;98115;47,6746;-122,325;1230;4500
2015-02-18T00:00:00Z;5,59648713373654;3;1,00;1430;13370;1,0;0;0;average;1430;0;1962;1962;98034;47,7317;-122,241;1670;10075
2014-07-31T00:00:00Z;5,95999483832842;4;3,75;1980;4095;2,0;0;0;average;1980;0;2009;2009;98103;47,6901;-122,356;1480;3840
2014-07-10T00:00:00Z;5,41497334797082;3;2,50;1490;8102;2,0;0;0;good;1490;0;1990;1990;98042;47,3712;-122,092;1640;7943
2015-05-13T00:00:00Z;5,38408447338256;4;1,75;1490;8544;1,0;0;0;good;1490;0;1970;1970;98031;47,3894;-122,166;1180;8372
2014-10-03T00:00:00Z;5,65321251377534;3;1,75;2290;44866;1,0;0;0;average;1390;900;1981;1981;98077;47,7398;-122,041;2410;44866
2014-07-11T00:00:00Z;5,72831319185513;5;1,50;2240;6337;1,0;0;0;average;1280;960;1956;1956;98125;47,7046;-122,316;1870;6380
2015-03-15T00:00:00Z;5,86332286012046;4;2,50;3470;14271;2,0;0;0;average;3470;0;2005;2005;98065;47,5423;-121,877;3450;9380
2014-09-25T00:00:00Z;5,66745295288995;4;2,50;3050;32450;1,0;0;0;good;1550;1500;1983;1983;98030;47,3626;-122,209;2350;15390
2014-08-01T00:00:00Z;5,25042000230889;3;1,00;1100;5734;1,0;0;0;good;1100;0;1955;1955;98030;47,3632;-122,174;1770;6050
2015-02-09T00:00:00Z;5,33243845991560;3;1,00;1610;7140;1,0;0;0;average;1080;530;1976;1976;98031;47,3943;-122,189;1800;7600
2015-03-12T00:00:00Z;5,47712125471966;3;2,75;1910;15508;1,0;0;0;average;1210;700;1984;1984;98023;47,3128;-122,345;2450;7989
2014-05-15T00:00:00Z;5,63346845557959;3;2,00;1510;7066;1,0;0;2;average;1230;280;1973;1973;98125;47,7053;-122,303;1950;8089
2014-07-31T00:00:00Z;5,26245108973043;3;1,50;1280;4366;2,0;0;0;good;1280;0;1985;1985;98002;47,3350;-122,215;1280;4366
2014-06-12T00:00:00Z;5,76715586608218;3;2,50;1910;1501;2,5;0;0;average;1530;380;2007;2007;98199;47,6441;-122,385;1760;1750
2014-07-16T00:00:00Z;5,28544478290742;3;1,00;1170;3330;2,0;0;0;good;1170;0;1969;1969;98092;47,3155;-122,182;1090;3330
2014-09-26T00:00:00Z;5,77742682238931;2;1,00;1550;7713;1,0;0;0;average;1550;0;1930;1979;98117;47,7005;-122,358;1340;6350
2014-07-18T00:00:00Z;5,55485606558164;2;1,00;1040;5765;1,0;0;0;average;1040;0;1944;1944;98133;47,7024;-122,346;1040;3844
2014-05-28T00:00:00Z;5,72997428569956;3;2,50;1550;12920;2,0;0;0;very_good;1550;0;1999;1999;98033;47,6973;-122,194;2610;10800
2015-01-29T00:00:00Z;5,19312459835446;2;1,00;920;5889;1,0;0;0;good;920;0;1950;1950;98002;47,3012;-122,218;1210;6180
2015-05-01T00:00:00Z;6,07554696139253;3;1,50;2540;2700;2,0;0;0;good;1630;910;1922;1922;98119;47,6370;-122,361;2520;5400
2015-04-27T00:00:00Z;5,39445168082622;5;1,75;2190;16788;1,0;0;2;average;1380;810;1978;1978;98030;47,3764;-122,176;1920;8366
2015-02-09T00:00:00Z;5,53147891704226;3;1,75;1340;196020;1,0;0;0;good;1340;0;1987;1987;98010;47,2931;-121,992;2250;232230
2015-04-22T00:00:00Z;5,95380799766531;5;2,50;2410;15300;1,0;0;0;good;1400;1010;1975;1975;98040;47,5416;-122,231;2440;15300
2014-07-28T00:00:00Z;5,54026689182630;3;1,75;1830;10954;1,0;0;0;average;1830;0;1963;1963;98155;47,7554;-122,306;1850;8624
2014-09-17T00:00:00Z;5,51851393987789;3;1,00;1850;5775;2,0;0;0;average;1740;110;1928;1928;98108;47,5446;-122,296;1520;3578
2014-07-31T00:00:00Z;5,51188336097887;3;1,00;1410;8250;1,0;0;0;average;1410;0;1954;1954;98177;47,7621;-122,360;1580;8250
2014-10-27T00:00:00Z;5,49831055378960;3;1,75;1460;7884;1,0;0;0;average;1460;0;1975;1975;98058;47,4457;-122,128;2050;7210
2014-06-23T00:00:00Z;5,81287994809006;3;2,50;1500;1375;2,0;0;0;average;1200;300;2014;2014;98119;47,6451;-122,375;1680;1627
2015-04-08T00:00:00Z;5,72835378202123;2;1,75;2330;7280;1,0;0;0;average;1450;880;1982;1982;98188;47,4282;-122,280;1830;12178
2015-03-25T00:00:00Z;5,77815125038364;3;3,00;1520;1800;3,0;0;0;average;1520;0;2003;2003;98115;47,6822;-122,326;1520;1500
2014-11-18T00:00:00Z;5,53019969820308;4;2,50;2840;8746;2,0;0;0;average;2840;0;2001;2001;98022;47,1900;-122,013;2630;9900
2014-09-26T00:00:00Z;5,22271647114758;3;2,00;1520;7456;1,0;0;0;average;1520;0;1949;1949;98166;47,4745;-122,343;1740;8464
2014-08-21T00:00:00Z;5,83758843823551;4;4,00;4000;9309;2,0;0;0;average;4000;0;2007;2007;98065;47,5421;-121,888;3920;8048
2014-09-08T00:00:00Z;5,92142634101527;3;2,25;2780;6000;1,0;0;3;good;1670;1110;1948;1948;98199;47,6442;-122,406;2780;6000
2014-06-28T00:00:00Z;6,03140846425162;4;4,25;3500;8750;1,0;0;4;very_good;2140;1360;1951;1951;98177;47,7222;-122,367;3110;8750
2014-12-01T00:00:00Z;5,39794000867204;3;1,00;1060;52272;1,0;0;0;average;1060;0;1960;1960;98030;47,3600;-122,178;1900;5971
2015-04-10T00:00:00Z;5,60476588470389;3;1,00;1290;4000;1,5;0;0;average;1290;0;1926;1926;98118;47,5462;-122,277;1160;5040
2014-12-16T00:00:00Z;5,63598611180083;3;2,50;2390;6435;1,0;0;0;average;1600;790;1978;1978;98034;47,7260;-122,194;2020;7300
2014-08-14T00:00:00Z;5,68574173860226;5;1,75;2460;14100;1,0;0;0;average;1380;1080;1972;1972;98028;47,7452;-122,224;2028;11078
2014-08-20T00:00:00Z;5,74818802700620;4;2,75;2930;22000;1,0;0;3;good;1580;1350;1978;1978;98023;47,3227;-122,384;2930;9758
2014-10-21T00:00:00Z;5,61278385671974;4;2,25;2200;8292;2,0;0;0;average;2200;0;1990;1990;98155;47,7456;-122,315;1090;8290
2014-05-15T00:00:00Z;5,65801139665711;3;2,50;1870;7344;1,0;0;0;average;1470;400;1980;1980;98034;47,7265;-122,206;1930;7344
2014-12-29T00:00:00Z;5,66228551572213;4;2,50;2060;8968;1,0;0;0;good;1190;870;1975;1975;98155;47,7686;-122,317;1350;8972
2014-12-12T00:00:00Z;5,56937390961505;4;1,75;1610;11305;1,0;0;0;average;1610;0;1968;1968;98034;47,7270;-122,176;1870;11850
2014-10-21T00:00:00Z;5,59659709562646;3;3,50;1450;1263;2,0;0;0;average;1160;290;2007;2007;98199;47,6508;-122,383;1390;1282
2014-10-01T00:00:00Z;5,35602585719312;2;1,00;860;6800;1,0;0;0;average;860;0;1943;1943;98133;47,7274;-122,337;1220;6800
2014-08-04T00:00:00Z;5,51851393987789;3;1,75;1460;9261;1,0;0;0;average;1460;0;1985;1985;98056;47,5155;-122,189;1550;8800
2014-08-06T00:00:00Z;5,46239799789896;2;1,00;1120;217800;1,0;0;0;average;1120;0;1976;1976;98019;47,7378;-121,912;1480;217800
2014-11-12T00:00:00Z;5,44870631990508;3;1,00;1340;21336;1,5;0;0;good;1340;0;1945;1945;98032;47,4023;-122,273;1340;37703
2015-04-07T00:00:00Z;5,84818911699140;4;1,50;1780;3120;1,5;0;3;average;1780;0;1926;1926;98118;47,5589;-122,264;1710;3600
2015-03-09T00:00:00Z;5,79379038469082;3;2,25;1550;1919;3,0;0;0;average;1550;0;2003;2003;98107;47,6729;-122,379;1550;2918
2014-09-02T00:00:00Z;5,57978359661681;3;2,25;1600;39848;1,0;0;3;good;1600;0;1958;1958;98022;47,1991;-122,013;1600;39848
2014-11-26T00:00:00Z;6,32735893438633;4;2,75;3190;19513;2,0;0;4;good;3190;0;1982;1982;98034;47,6991;-122,235;2750;13496
2014-06-27T00:00:00Z;5,74934976059748;3;1,75;1960;6380;1,0;0;0;good;980;980;1939;1939;98115;47,6975;-122,316;1480;6380
2014-09-16T00:00:00Z;5,38381536598043;3;1,00;970;9600;1,0;0;0;average;970;0;1972;1972;98045;47,4451;-121,768;1110;9600
2014-06-24T00:00:00Z;5,54220278243403;3;1,50;1360;10726;1,0;0;0;good;1360;0;1966;1966;98059;47,4948;-122,134;1650;10726
2015-03-26T00:00:00Z;5,56820172406699;3;1,50;1360;10726;1,0;0;0;good;1360;0;1966;1966;98059;47,4948;-122,134;1650;10726
2015-04-14T00:00:00Z;5,87621784059164;6;3,75;3810;6663;2,0;0;0;good;3810;0;1977;1977;98103;47,6938;-122,340;1610;4561
2015-04-17T00:00:00Z;5,38096156072671;3;1,75;1120;10187;1,0;0;0;average;1120;0;1968;1968;98198;47,3694;-122,311;1900;8736
2014-11-25T00:00:00Z;5,74973631556906;4;1,75;2060;4080;1,5;0;0;average;1460;600;1922;1996;98105;47,6698;-122,325;1620;4080
2014-08-05T00:00:00Z;5,55630250076729;3;1,50;1170;4080;1,0;0;0;very_good;1170;0;1917;1917;98126;47,5338;-122,381;920;4242
2014-10-29T00:00:00Z;5,81951103319844;3;2,50;1610;1246;2,0;0;1;average;1080;530;2014;2014;98119;47,6423;-122,375;1610;1249
2014-06-23T00:00:00Z;5,66133934000604;3;2,00;1890;1599;2,0;0;0;average;1430;460;2012;2012;98136;47,5438;-122,385;1780;1562
2015-03-05T00:00:00Z;5,41488982176960;2;2,00;1070;649;2,0;0;0;average;720;350;2008;2008;98106;47,5213;-122,357;1070;928
2014-09-18T00:00:00Z;5,56348108539441;3;1,75;1680;6108;1,0;0;0;average;1680;0;1989;1989;98055;47,4501;-122,208;2220;5664
